date,elo1,elo2,elo_diff,elo_prob1,my_prob1,neutral,playoff,result1,score1,score2,season,team1,team2,week_in_season
1993-10-18,1535.729,1511.298,131.906123807,0.625932486708,0.681204491858,0,0,0.0,20.0,23.0,1993,DEN,OAK,7
1993-10-24,1630.804,1445.732,296.255168119,0.808381881688,0.84623632706,0,0,1.0,28.0,14.0,1993,SF,ARI,8
1993-10-24,1421.888,1306.594,218.725471144,0.738436048531,0.778868559423,0,0,1.0,10.0,9.0,1993,SEA,NE,8
1993-10-24,1520.549,1309.901,318.380698267,0.8301594083,0.862088602936,0,0,1.0,28.0,12.0,1993,TEN,CIN,8
1993-10-24,1499.702,1573.407,29.9102329714,0.487475118714,0.542938262443,0,0,1.0,28.0,23.0,1993,CLE,PIT,8
1993-10-24,1445.095,1496.082,49.2583780862,0.520155400167,0.570417322507,0,0,0.0,13.0,16.0,1993,LAR,DET,8
1993-10-24,1627.999,1406.042,327.002190639,0.839141908657,0.867883791687,0,0,0.0,15.0,26.0,1993,NO,ATL,8
1993-10-24,1441.037,1614.013,-74.2924928483,0.349426777896,0.394684770386,0,0,0.0,10.0,19.0,1993,NYJ,BUF,8
1993-10-24,1358.844,1510.608,-53.9320372974,0.377669052269,0.423003008098,0,0,0.0,14.0,37.0,1993,TB,GB,8
1993-10-24,1592.187,1442.164,253.346399196,0.775175940688,0.811284637986,0,0,1.0,41.0,27.0,1993,MIA,IND,8
1993-10-25,1500.475,1534.821,61.8682228469,0.544000538611,0.588106230144,0,0,0.0,12.0,19.0,1993,CHI,MIN,8
1993-10-31,1640.123,1430.581,316.159808197,0.829259856464,0.860561585684,0,0,1.0,40.0,17.0,1993,SF,LAR,9
1993-10-31,1585.807,1699.511,-14.2283258087,0.430364842632,0.479535232394,0,0,0.0,10.0,23.0,1993,PHI,DAL,9
1993-10-31,1593.081,1425.698,274.404282582,0.792112124548,0.829147581168,0,0,0.0,6.0,10.0,1993,NYG,NYJ,9
1993-10-31,1557.765,1510.597,150.240685042,0.65603876357,0.703673983997,0,0,0.0,27.0,30.0,1993,MIN,DET,9
1993-10-31,1603.279,1586.213,110.810434994,0.615953981611,0.654273201351,0,0,1.0,30.0,10.0,1993,MIA,KC,9
1993-10-31,1533.702,1477.531,163.099501474,0.667636884216,0.718872599559,0,0,1.0,17.0,3.0,1993,GB,CHI,9
1993-10-31,1517.639,1425.239,193.221146893,0.712194723543,0.752552129033,0,0,1.0,28.0,17.0,1993,DEN,SEA,9
1993-10-31,1436.413,1580.04,-47.6119083271,0.388739587874,0.431906674774,0,0,0.0,17.0,20.0,1993,ARI,NO,9
1993-10-31,1431.071,1303.243,227.986344277,0.752130452953,0.787913632416,0,0,1.0,9.0,6.0,1993,IND,NE,9
1993-10-31,1454.001,1335.749,225.60624708,0.741711525354,0.785615095505,0,0,0.0,24.0,31.0,1993,ATL,TB,9
1993-10-31,1529.388,1475.737,145.471008006,0.66441018008,0.697917013868,0,0,0.0,23.0,30.0,1993,OAK,LAC,9
1993-11-01,1629.352,1474.24,252.102062172,0.780240171825,0.81018552635,0,0,1.0,24.0,10.0,1993,BUF,WSH,9
1993-11-07,1529.763,1369.399,266.076551523,0.78538013698,0.822249026086,0,0,1.0,23.0,0.0,1993,DET,TB,9
1993-11-07,1454.206,1625.823,-71.224664447,0.351207258216,0.398911611251,0,0,1.0,27.0,10.0,1993,NYJ,MIA,10
1993-11-07,1296.924,1640.172,-241.997132725,0.167740766152,0.198921690318,0,0,0.0,10.0,13.0,1993,NE,BUF,10
1993-11-07,1463.42,1437.39,132.805282683,0.628085146803,0.682327476257,0,0,1.0,30.0,24.0,1993,WSH,IND,10
1993-11-07,1460.47,1500.18,61.2900060426,0.536331092089,0.587299711542,0,0,0.0,14.0,16.0,1993,CHI,OAK,10
1993-11-07,1529.101,1411.891,215.136129002,0.740560745415,0.775289414302,0,0,1.0,24.0,14.0,1993,TEN,SEA,10
1993-11-07,1538.599,1504.944,126.299370272,0.63827935451,0.674154861934,0,0,0.0,17.0,30.0,1993,MIN,LAC,10
1993-11-07,1518.141,1530.987,85.3791319412,0.574496921904,0.620455442293,0,0,0.0,14.0,29.0,1993,CLE,DEN,10
1993-11-07,1426.007,1563.584,-44.4415452861,0.397046471583,0.436390020856,0,0,1.0,16.0,3.0,1993,ARI,PHI,10
1993-11-07,1721.735,1564.572,265.88124461,0.78225788014,0.822084647214,0,0,1.0,31.0,9.0,1993,DAL,NYG,10
1993-11-07,1301.348,1554.968,-155.879250939,0.252413009617,0.289602969207,0,0,0.0,16.0,24.0,1993,CIN,PIT,10
1993-11-08,1563.67,1550.764,121.351703073,0.61027373293,0.667867664453,0,0,1.0,23.0,16.0,1993,KC,GB,10
1993-11-14,1512.102,1579.324,26.0914954731,0.496802328549,0.537478252519,0,0,0.0,20.0,31.0,1993,OAK,KC,11
1993-11-14,1552.17,1477.319,174.16710418,0.691053061806,0.731566800464,0,0,1.0,20.0,6.0,1993,NYG,WSH,11
1993-11-14,1540.215,1448.548,206.424339762,0.711329067128,0.766432231778,0,0,0.0,13.0,16.0,1993,LAC,CHI,11
1993-11-14,1357.025,1649.772,-196.027912276,0.21231669326,0.244451440671,0,0,0.0,21.0,45.0,1993,TB,SF,11
1993-11-14,1400.4,1485.511,24.767890521,0.471090225364,0.535583602201,0,0,1.0,22.0,5.0,1993,SEA,CLE,11
1993-11-14,1530.674,1586.408,49.1005535892,0.513331685249,0.570194685511,0,0,0.0,14.0,19.0,1993,PHI,MIA,11
1993-11-14,1734.137,1458.917,388.558179843,0.876366598847,0.903498917121,0,0,1.0,20.0,15.0,1993,DAL,ARI,11
1993-11-14,1423.491,1493.622,37.2639786535,0.492616434207,0.553422484575,0,0,0.0,17.0,31.0,1993,IND,NYJ,11
1993-11-14,1563.618,1503.328,164.66292595,0.672877201077,0.720687823246,0,0,0.0,23.0,26.0,1993,DEN,MIN,11
1993-11-14,1590.446,1535.11,155.501907669,0.666569441538,0.709949940945,0,0,0.0,17.0,19.0,1993,NO,GB,11
1993-11-14,1420.932,1420.352,101.496782841,0.593272121825,0.642047604669,0,0,0.0,0.0,13.0,1993,LAR,ATL,11
1993-11-14,1291.132,1540.592,-153.735175198,0.256958536069,0.292148765651,0,0,0.0,3.0,38.0,1993,CIN,TEN,11
1993-11-15,1565.184,1644.3,22.2252327557,0.479696613556,0.531941124363,0,0,1.0,23.0,0.0,1993,PIT,BUF,11
1993-11-21,1344.639,1523.111,-82.8143637362,0.34226938639,0.383027468257,0,0,1.0,23.0,10.0,1993,TB,MIN,12
1993-11-21,1543.835,1598.469,49.7085458436,0.514913448257,0.571052200195,0,0,1.0,37.0,13.0,1993,DEN,PIT,12
1993-11-21,1550.603,1542.137,111.726596944,0.604178011922,0.655465172968,0,0,1.0,26.0,17.0,1993,GB,DET,12
1993-11-21,1512.201,1567.903,46.5785668205,0.513377704098,0.566633221068,0,0,0.0,3.0,7.0,1993,PHI,NYG,12
1993-11-21,1520.24,1274.141,350.237340716,0.857028982246,0.882480062802,0,0,1.0,17.0,12.0,1993,NYJ,CIN,12
1993-11-21,1611.016,1396.872,321.020256306,0.832978047582,0.863885188184,0,0,1.0,23.0,9.0,1993,BUF,IND,12
1993-11-21,1388.656,1461.587,17.7287212897,0.488588355588,0.525491559786,0,0,1.0,10.0,6.0,1993,LAR,WSH,12
1993-11-21,1604.881,1292.796,414.992164839,0.897585102252,0.91597594151,0,0,1.0,17.0,13.0,1993,MIA,NE,12
1993-11-21,1518.98,1487.437,144.74807056,0.635467718631,0.697038914442,0,0,0.0,7.0,12.0,1993,LAC,OAK,12
1993-11-21,1452.627,1737.974,-189.081543189,0.219527963015,0.251911988914,0,0,1.0,27.0,14.0,1993,ATL,DAL,12
1993-11-21,1454.654,1557.583,-5.65604063965,0.445631592835,0.491861022192,0,0,0.0,20.0,27.0,1993,CLE,TEN,12
1993-11-21,1603.989,1469.783,242.74861501,0.758911652095,0.801766748915,0,0,0.0,17.0,19.0,1993,KC,CHI,12
1993-11-22,1662.158,1574.952,190.585725933,0.706027542265,0.749716269009,0,0,1.0,42.0,7.0,1993,SF,NO,12
1993-11-25,1524.498,1488.118,138.340789178,0.641893090363,0.689193940396,0,0,0.0,6.0,10.0,1993,DET,CHI,13
1993-11-25,1692.195,1607.695,190.5063345,0.702784153678,0.749630504333,0,0,0.0,14.0,16.0,1993,DAL,MIA,13
1993-11-28,1289.981,1524.729,-131.086701052,0.273458042056,0.319820744441,0,0,0.0,0.0,6.0,1993,NE,NYJ,13
1993-11-28,1445.065,1495.606,55.7921864767,0.520796169279,0.579608301793,0,0,0.0,14.0,17.0,1993,WSH,PHI,13
1993-11-28,1486.507,1555.246,31.1424249873,0.494619354178,0.544697908547,0,0,0.0,14.0,17.0,1993,MIN,NO,13
1993-11-28,1405.178,1681.864,-182.991078206,0.228189510476,0.258576322982,0,0,0.0,10.0,35.0,1993,LAR,SF,13
1993-11-28,1584.498,1455.08,237.813681613,0.75383286655,0.797212978547,0,0,1.0,19.0,17.0,1993,NYG,ARI,13
1993-11-28,1431.257,1574.917,-40.3002855644,0.388694449543,0.442261940667,0,0,0.0,9.0,17.0,1993,SEA,DEN,13
1993-11-28,1585.654,1619.043,70.5147246751,0.545366772136,0.600108061511,0,0,1.0,23.0,7.0,1993,KC,BUF,13
1993-11-28,1498.407,1436.435,163.32933817,0.675004843239,0.719139902887,0,0,1.0,17.0,14.0,1993,ATL,CLE,13
1993-11-28,1269.652,1511.254,-146.688125843,0.265689655781,0.300607908769,0,0,1.0,16.0,10.0,1993,CIN,OAK,13
1993-11-28,1568.242,1381.243,293.672194105,0.810094273023,0.844291617835,0,0,1.0,13.0,10.0,1993,GB,TB,13
1993-11-28,1575.802,1567.387,111.613064888,0.604107801112,0.655317567971,0,0,1.0,23.0,3.0,1993,TEN,PIT,13
1993-11-29,1388.845,1495.163,-14.2405632112,0.4408173548,0.479517650884,0,0,0.0,0.0,31.0,1993,IND,LAC,13
1993-12-05,1624.263,1589.468,136.930197184,0.639793087125,0.687451919535,0,0,0.0,14.0,19.0,1993,MIA,NYG,14
1993-12-05,1525.155,1591.409,42.881662797,0.49819535677,0.561400213199,0,0,1.0,13.0,10.0,1993,LAC,DEN,14
1993-12-05,1593.647,1480.182,218.126821252,0.736397374551,0.778274458254,0,0,0.0,24.0,25.0,1993,BUF,OAK,14
1993-12-05,1509.778,1572.967,39.5976085788,0.502606214899,0.556740078678,0,0,1.0,30.0,17.0,1993,CHI,GB,14
1993-12-05,1427.916,1568.937,-47.6838099183,0.392310115994,0.431805122056,0,0,1.0,17.0,13.0,1993,CLE,NO,14
1993-12-05,1599.13,1506.926,195.85920766,0.711963403526,0.755369149841,0,0,1.0,33.0,17.0,1993,TEN,ATL,14
1993-12-05,1534.609,1358.853,278.553888208,0.799937365526,0.832504909181,0,0,0.0,6.0,9.0,1993,NYJ,IND,14
1993-12-05,1544.059,1280.101,370.65599334,0.869169375119,0.894132665651,0,0,1.0,17.0,14.0,1993,PIT,NE,14
1993-12-05,1414.766,1611.05,-100.445815885,0.319573730441,0.359343978973,0,0,0.0,16.0,31.0,1993,SEA,KC,14
1993-12-05,1695.428,1300.724,505.559360758,0.933780656167,0.948350008934,0,0,1.0,21.0,8.0,1993,SF,CIN,14
1993-12-05,1376.519,1430.53,36.1060378136,0.515809170834,0.551774516512,0,0,0.0,17.0,23.0,1993,TB,WSH,14
1993-12-05,1502.838,1472.817,128.254823619,0.63343576957,0.676622713019,0,0,0.0,0.0,13.0,1993,DET,MIN,14
1993-12-05,1450.11,1391.614,160.585277682,0.670600023265,0.715938431049,0,0,1.0,38.0,10.0,1993,ARI,LAR,14
1993-12-06,1675.627,1510.141,269.593010769,0.790308184598,0.82518828721,0,0,1.0,23.0,17.0,1993,DAL,PHI,14
1993-12-11,1491.693,1698.319,-108.63980509,0.306769736803,0.348558620823,0,0,1.0,27.0,24.0,1993,ATL,SF,15
1993-12-11,1450.705,1509.705,50.6662458528,0.508633835821,0.572402077388,0,0,0.0,0.0,3.0,1993,WSH,NYJ,15
1993-12-12,1276.946,1297.833,85.2107881316,0.563144761109,0.620227210113,0,0,1.0,7.0,2.0,1993,NE,CIN,15
1993-12-12,1491.291,1398.043,198.925417286,0.713194259844,0.75861601045,0,0,1.0,27.0,23.0,1993,OAK,SEA,15
1993-12-12,1548.676,1370.609,289.398492904,0.802057882681,0.841029975033,0,0,0.0,20.0,23.0,1993,NO,LAR,15
1993-12-12,1539.076,1546.735,96.8431768062,0.581779165441,0.635867903405,0,0,0.0,13.0,20.0,1993,LAC,GB,15
1993-12-12,1471.115,1467.895,97.3147900425,0.596933916593,0.636496261361,0,0,0.0,14.0,21.0,1993,ARI,DET,15
1993-12-12,1577.488,1627.773,47.0409199601,0.521163934229,0.567286667345,0,0,1.0,27.0,21.0,1993,DEN,KC,15
1993-12-12,1613.484,1383.757,336.207539789,0.845088188722,0.873842185376,0,0,1.0,20.0,6.0,1993,NYG,IND,15
1993-12-12,1356.344,1536.009,-85.7017687019,0.340725055453,0.379107291777,0,0,1.0,13.0,10.0,1993,TB,CHI,15
1993-12-12,1614.363,1448.177,267.720358408,0.790975180809,0.823627810437,0,0,1.0,19.0,17.0,1993,TEN,CLE,15
1993-12-12,1502.754,1582.537,19.1049778404,0.478738382045,0.527466594865,0,0,0.0,7.0,10.0,1993,PHI,BUF,15
1993-12-12,1507.759,1683.014,-75.1808267233,0.34645039275,0.393463732555,0,0,0.0,20.0,37.0,1993,MIN,DAL,15
1993-12-13,1600.246,1547.215,149.884400851,0.66361393476,0.703246150458,0,0,0.0,20.0,21.0,1993,MIA,PIT,15
1993-12-18,1516.725,1595.999,21.0559926367,0.479469612416,0.530264965434,0,0,0.0,3.0,13.0,1993,CHI,DEN,16
1993-12-18,1523.845,1702.086,-87.421029972,0.342568802266,0.376780521918,0,0,0.0,7.0,28.0,1993,NYJ,DAL,16
1993-12-19,1282.486,1395.609,-15.7971962304,0.431184941388,0.477281660492,0,0,1.0,15.0,3.0,1993,CIN,LAR,16
1993-12-19,1609.261,1514.233,197.396103646,0.715285577032,0.757000276677,0,0,1.0,28.0,24.0,1993,KC,LAC,16
1993-12-19,1389.43,1445.495,52.1112084046,0.512855664663,0.574436705814,0,0,0.0,27.0,30.0,1993,SEA,ARI,16
1993-12-19,1376.358,1489.569,-16.8296587085,0.431060702404,0.475799099581,0,0,0.0,10.0,20.0,1993,IND,PHI,16
1993-12-19,1444.021,1292.293,253.181732719,0.776881820059,0.811139470441,0,0,0.0,17.0,20.0,1993,CLE,NE,16
1993-12-19,1499.904,1375.628,232.78453188,0.748298902916,0.792492487515,0,0,1.0,27.0,20.0,1993,OAK,TB,16
1993-12-19,1493.515,1677.776,-88.5229714618,0.334807328671,0.375292179292,0,0,0.0,17.0,55.0,1993,DET,SF,16
1993-12-19,1571.578,1488.688,186.412569228,0.700844655597,0.745181637057,0,0,0.0,17.0,21.0,1993,GB,MIN,16
1993-12-19,1590.525,1595.722,88.8330195894,0.585223435961,0.625126165627,0,0,0.0,34.0,47.0,1993,MIA,BUF,16
1993-12-19,1556.936,1618.519,45.2282922028,0.504917299747,0.564723551383,0,0,0.0,17.0,26.0,1993,PIT,TEN,16
1993-12-19,1436.564,1512.236,29.9438984602,0.484646585787,0.542986353279,0,0,1.0,30.0,17.0,1993,WSH,ATL,16
1993-12-20,1523.676,1620.883,6.08107646265,0.453782709318,0.508750478968,0,0,0.0,14.0,24.0,1993,NO,NYG,16
1993-12-25,1701.046,1641.807,164.75051858,0.671544115018,0.720789310612,0,0,0.0,7.0,10.0,1993,SF,TEN,17
1993-12-26,1365.777,1420.127,49.6065821638,0.515321783459,0.57090841984,0,0,0.0,14.0,42.0,1993,LAR,CLE,17
1993-12-26,1547.393,1509.543,143.094216153,0.643835875181,0.695024684684,0,0,1.0,28.0,0.0,1993,GB,OAK,17
1993-12-26,1512.873,1617.805,-6.29719059139,0.442784942538,0.490938606483,0,0,1.0,30.0,10.0,1993,MIN,KC,17
1993-12-26,1316.186,1356.129,62.1214053262,0.535997532319,0.588459229984,0,0,1.0,38.0,0.0,1993,NE,IND,17
1993-12-26,1618.845,1365.989,362.300953265,0.861729108406,0.889492917953,0,0,0.0,10.0,17.0,1993,DEN,TB,17
1993-12-26,1722.227,1463.898,367.848603297,0.865440406065,0.892593136427,0,0,1.0,38.0,3.0,1993,DAL,WSH,17
1993-12-26,1627.474,1503.704,236.146656809,0.747749892814,0.795657194346,0,0,1.0,16.0,14.0,1993,BUF,NYJ,17
1993-12-26,1493.879,1470.245,125.060390108,0.62485765187,0.672586201671,0,0,0.0,14.0,20.0,1993,CHI,DET,17
1993-12-26,1312.318,1484.902,-82.6481945987,0.349939924588,0.38325354213,0,0,1.0,21.0,17.0,1993,CIN,ATL,17
1993-12-26,1459.772,1642.332,-96.0731477843,0.336991576927,0.365159047258,0,0,1.0,17.0,6.0,1993,ARI,NYG,17
1993-12-26,1375.153,1533.647,-64.6101791487,0.368607634682,0.408075692818,0,0,1.0,16.0,6.0,1993,SEA,PIT,17
1993-12-26,1509.798,1502.228,109.798269844,0.602943881674,0.65295406838,0,0,1.0,37.0,26.0,1993,PHI,NO,17
1993-12-27,1505.69,1558.773,55.1950828975,0.517143219227,0.578770555481,0,0,1.0,45.0,20.0,1993,LAC,MIA,17
1993-12-31,1455.49,1547.429,9.8338008622,0.461309167157,0.514148199141,0,0,0.0,9.0,14.0,1993,WSH,MIN,18
1994-01-02,1462.902,1494.582,82.2316653931,0.547804865434,0.616179546226,0,0,0.0,10.0,27.0,1993,ATL,ARI,18
1994-01-02,1322.514,1632.578,-217.638853169,0.196123390348,0.222210645835,0,0,0.0,10.0,30.0,1993,IND,BUF,18
1994-01-02,1495.584,1570.308,23.9260732707,0.486009691887,0.534378060106,0,0,1.0,30.0,20.0,1993,DET,GB,18
1994-01-02,1583.248,1406.777,292.354589414,0.800595246439,0.843291896878,0,0,1.0,34.0,24.0,1993,KC,SEA,18
1994-01-02,1483.125,1334.319,262.965080254,0.773952661472,0.819616097347,0,0,1.0,20.0,13.0,1993,NO,CIN,18
1994-01-02,1330.903,1468.54,-36.990976584,0.396963788496,0.446965944439,0,0,1.0,20.0,6.0,1993,LAR,CHI,18
1994-01-02,1607.521,1730.635,-24.7512173595,0.417138552911,0.464440270962,0,0,0.0,13.0,16.0,1993,NYG,DAL,18
1994-01-02,1502.023,1455.001,150.138672101,0.655849091017,0.7035515212,0,0,1.0,16.0,9.0,1993,PIT,CLE,18
1994-01-02,1407.88,1536.984,-34.5244428954,0.408779709392,0.450478222626,0,0,0.0,17.0,32.0,1993,TB,LAC,18
1994-01-02,1486.628,1576.955,11.0936048631,0.463615942175,0.5159595574,0,0,1.0,33.0,30.0,1993,OAK,DEN,18
1994-01-02,1661.541,1498.6,268.61663589,0.787870010757,0.82437603814,0,0,1.0,24.0,0.0,1993,TEN,NYJ,18
1994-01-02,1349.801,1527.479,-86.1009904479,0.343299072285,0.378566502897,0,0,1.0,33.0,27.0,1993,NE,MIA,18
1994-01-03,1681.313,1528.901,255.6720425,0.777563574453,0.813325749669,0,0,0.0,34.0,37.0,1993,SF,PHI,18
1994-01-08,1591.866,1515.643,181.329662117,0.692736697125,0.739585912256,0,1,1.0,27.0,24.0,1993,KC,PIT,19
1994-01-08,1520.344,1545.549,68.1060998715,0.557020471491,0.59677615183,0,1,0.0,24.0,28.0,1993,DET,GB,19
1994-01-09,1501.673,1561.91,37.7998388505,0.506854078625,0.554184719675,0,1,1.0,42.0,24.0,1993,OAK,DEN,19
1994-01-09,1596.253,1563.76,134.880415691,0.63673357984,0.684911069502,0,1,1.0,17.0,10.0,1993,NYG,MIN,19
1994-01-15,1657.39,1610.72,146.908825564,0.655391594046,0.699659126448,0,1,1.0,44.0,3.0,1993,SF,NYG,20
1994-01-15,1643.323,1530.651,224.868048198,0.735510302281,0.784898523446,0,1,1.0,29.0,23.0,1993,BUF,OAK,20
1994-01-16,1673.915,1599.871,169.25960096,0.6900603816,0.725983026802,0,1,0.0,20.0,28.0,1993,TEN,KC,20
1994-01-16,1741.903,1563.809,283.676343975,0.802082556876,0.836576407633,0,1,1.0,27.0,17.0,1993,DAL,GB,20
1994-01-23,1750.45,1681.906,176.858901571,0.683248496649,0.734598764775,0,1,1.0,38.0,21.0,1993,DAL,SF,21
1994-01-23,1652.847,1632.241,120.168441896,0.620762934451,0.666355033195,0,1,1.0,30.0,13.0,1993,BUF,KC,21
1994-01-30,1767.713,1673.949,94.3011161379,0.631754020212,0.632473026518,1,1,1.0,30.0,13.0,1993,DAL,BUF,22
1994-09-04,1376.179,1596.03,-119.883972996,0.290822236376,0.334009132454,0,0,1.0,45.0,21.0,1994,IND,TEN,1
1994-09-04,1559.136,1536.883,124.457479836,0.622992322379,0.671821462936,0,0,1.0,28.0,23.0,1994,NYG,PHI,1
1994-09-04,1506.758,1693.753,-88.241895334,0.331311420215,0.375671593563,0,0,0.0,9.0,26.0,1994,PIT,DAL,1
1994-09-04,1461.106,1433.773,130.793079955,0.629835570113,0.679811461131,0,0,0.0,7.0,28.0,1994,WSH,SEA,1
1994-09-04,1458.176,1425.569,136.062526491,0.636885356354,0.686377742918,0,0,1.0,21.0,9.0,1994,CHI,TB,1
1994-09-04,1385.5,1462.588,15.9728923701,0.482610985451,0.522970658759,0,0,0.0,20.0,28.0,1994,CIN,CLE,1
1994-09-04,1523.621,1541.006,83.631505381,0.568097691975,0.618083519053,0,0,0.0,34.0,37.0,1994,DEN,LAC,1
1994-09-04,1502.028,1419.492,190.507120784,0.700417235317,0.749631353832,0,0,1.0,39.0,35.0,1994,MIA,NE,1
1994-09-04,1411.453,1519.491,-9.25524712,0.438378204535,0.4866837784,0,0,1.0,14.0,12.0,1994,LAR,ARI,1
1994-09-04,1496.129,1575.76,15.2208121118,0.478956736136,0.521890506905,0,0,0.0,17.0,30.0,1994,NO,KC,1
1994-09-04,1503.056,1455.498,144.753677534,0.656545179098,0.697045730375,0,0,1.0,31.0,28.0,1994,DET,ATL,1
1994-09-04,1604.021,1492.484,214.770086157,0.734237337737,0.774922109305,0,0,0.0,3.0,23.0,1994,BUF,NYJ,1
1994-09-04,1538.508,1534.529,104.551798464,0.597984705308,0.646079107135,0,0,1.0,16.0,10.0,1994,GB,MIN,1
1994-09-05,1611.429,1515.751,198.25829152,0.716046968114,0.757912087895,0,0,1.0,44.0,14.0,1994,SF,OAK,1
1994-09-11,1557.106,1364.408,304.071990509,0.815089942254,0.852000608827,0,0,1.0,27.0,10.0,1994,LAC,CIN,2
1994-09-11,1483.68,1488.612,99.6616560595,0.585593673926,0.639616171109,0,0,0.0,10.0,17.0,1994,CLE,PIT,2
1994-09-11,1506.905,1572.131,29.772730513,0.499674759901,0.542741833168,0,0,0.0,17.0,20.0,1994,ARI,NYG,2
1994-09-11,1711.899,1546.918,268.221518547,0.789826024354,0.824046495766,0,0,1.0,20.0,17.0,1994,DAL,TEN,2
1994-09-11,1553.678,1511.065,143.512228324,0.650098049714,0.695534491426,0,0,0.0,14.0,24.0,1994,GB,MIA,2
1994-09-11,1519.359,1512.115,117.483287473,0.602494530519,0.662909751663,0,0,1.0,10.0,3.0,1994,MIN,DET,2
1994-09-11,1600.873,1629.603,81.9618604307,0.552007935578,0.615812163014,0,0,1.0,24.0,17.0,1994,KC,SF,2
1994-09-11,1541.092,1507.522,135.199894264,0.638166378016,0.685307819543,0,0,1.0,25.0,22.0,1994,NYJ,DEN,2
1994-09-11,1471.016,1420.463,153.75048694,0.66042226547,0.707869461483,0,0,0.0,24.0,38.0,1994,NO,WSH,2
1994-09-11,1446.439,1424.039,128.865073316,0.623191051127,0.677390869206,0,0,1.0,31.0,13.0,1994,ATL,LAR,2
1994-09-11,1410.455,1555.413,-48.1390536704,0.386920529614,0.431162276063,0,0,0.0,35.0,38.0,1994,NE,BUF,2
1994-09-11,1497.576,1474.416,124.708278045,0.624217830213,0.672139689466,0,0,0.0,9.0,38.0,1994,OAK,SEA,2
1994-09-11,1407.733,1425.291,85.3802807697,0.567853326545,0.620456999635,0,0,1.0,24.0,10.0,1994,TB,IND,2
1994-09-12,1523.888,1476.012,155.578762333,0.656957839212,0.71004103421,0,0,1.0,30.0,22.0,1994,PHI,CHI,2
1994-09-18,1497.92,1453.342,149.803816499,0.652666683107,0.703149333579,0,0,0.0,16.0,48.0,1994,DEN,OAK,3
1994-09-18,1543.846,1550.694,94.8558415903,0.582914630609,0.633214987336,0,0,1.0,28.0,14.0,1994,MIA,NYJ,3
1994-09-18,1541.642,1565.764,78.9317794407,0.558558212532,0.611677225387,0,0,0.0,7.0,15.0,1994,TEN,BUF,3
1994-09-18,1538.227,1520.897,119.981447268,0.6163134118,0.666115672508,0,0,1.0,13.0,7.0,1994,PHI,GB,3
1994-09-18,1513.65,1402.38,215.065147196,0.733937315334,0.775218221027,0,0,1.0,31.0,21.0,1994,PIT,IND,3
1994-09-18,1430.645,1433.264,96.6498263575,0.588821075532,0.635610157139,0,0,0.0,7.0,9.0,1994,TB,NO,3
1994-09-18,1585.983,1458.215,232.090026279,0.752066056624,0.791834272188,0,0,1.0,31.0,23.0,1994,NYG,WSH,3
1994-09-18,1354.84,1400.104,54.8557104526,0.52837187706,0.578294207725,0,0,0.0,28.0,31.0,1994,CIN,NE,3
1994-09-18,1467.781,1619.202,-61.3721797819,0.378133233295,0.412585640753,0,0,0.0,10.0,30.0,1994,ATL,KC,3
1994-09-18,1402.697,1611.274,-113.360958337,0.304386556066,0.342413299892,0,0,0.0,19.0,34.0,1994,LAR,SF,3
1994-09-18,1458.642,1493.052,70.6505887903,0.543909146993,0.600295733107,0,0,1.0,32.0,0.0,1994,CLE,ARI,3
1994-09-18,1518.65,1566.674,54.6928558478,0.524411004787,0.578065570998,0,0,0.0,10.0,24.0,1994,SEA,LAC,3
1994-09-18,1461.673,1535.365,22.4589354069,0.487493815496,0.532276062547,0,0,0.0,14.0,42.0,1994,CHI,MIN,3
1994-09-19,1717.175,1496.109,328.476153552,0.838448376079,0.868853640031,0,0,0.0,17.0,20.0,1994,DAL,DET,3
1994-09-25,1390.566,1490.099,4.09764986902,0.450466028794,0.505896718786,0,0,0.0,14.0,21.0,1994,IND,CLE,4
1994-09-25,1522.83,1414.886,210.783663753,0.730181907462,0.770894389128,0,0,0.0,17.0,23.0,1994,DET,NE,4
1994-09-25,1506.503,1417.329,196.360139233,0.7083733476,0.755901606892,0,0,1.0,30.0,3.0,1994,GB,TB,4
1994-09-25,1568.067,1565.854,107.45863444,0.595538414277,0.649895892503,0,0,1.0,38.0,35.0,1994,MIN,MIA,4
1994-09-25,1501.376,1595.298,3.1203397151,0.458473771953,0.50449040909,0,0,0.0,24.0,26.0,1994,OAK,LAC,4
1994-09-25,1490.027,1525.463,65.8264582067,0.542443625602,0.593614415855,0,0,1.0,30.0,13.0,1994,SEA,PIT,4
1994-09-25,1627.119,1446.579,287.558151415,0.80430824768,0.839608469268,0,0,1.0,24.0,13.0,1994,SF,NO,4
1994-09-25,1448.197,1445.627,109.348244968,0.596033323516,0.652366803971,0,0,0.0,20.0,27.0,1994,WSH,ATL,4
1994-09-25,1528.686,1428.971,209.570616069,0.720748160477,0.769658769752,0,0,0.0,7.0,19.0,1994,NYJ,CHI,4
1994-09-25,1516.632,1340.057,284.17548699,0.800690802753,0.83696885459,0,0,1.0,20.0,13.0,1994,TEN,CIN,4
1994-09-25,1641.356,1386.853,368.628603156,0.86285490702,0.89302284121,0,0,0.0,0.0,16.0,1994,KC,LAR,4
1994-09-26,1590.774,1449.886,245.952539573,0.765879086243,0.804681757839,0,0,1.0,27.0,20.0,1994,BUF,DEN,4
1994-10-02,1445.728,1524.666,22.1449078209,0.479952359057,0.531825997536,0,0,1.0,17.0,16.0,1994,NE,GB,5
